0.5	0.0	3000.0 
0.5	0.002	97.1 
0.5	0.004	77.2 
0.5	0.006	69.0 
0.5	0.008	65.2 
0.5	0.01	65.4 
0.5	0.012	63.9 
0.5	0.014	68.7 
0.5	0.016	77.8 
0.5	0.018000000000000002	116.7 
0.5	0.020000000000000004	392.6 
0.5	0.022000000000000006	2546.1 
0.5	0.024000000000000007	3000.0 
0.5	0.02600000000000001	3000.0 
0.5	0.02800000000000001	3000.0 

0.52	0.0	3000.0 
0.52	0.002	92.1 
0.52	0.004	77.9 
0.52	0.006	69.2 
0.52	0.008	67.9 
0.52	0.01	64.9 
0.52	0.012	64.9 
0.52	0.014	66.9 
0.52	0.016	76.0 
0.52	0.018000000000000002	135.0 
0.52	0.020000000000000004	346.4 
0.52	0.022000000000000006	2382.5 
0.52	0.024000000000000007	3000.0 
0.52	0.02600000000000001	3000.0 
0.52	0.02800000000000001	3000.0 

0.54	0.0	3000.0 
0.54	0.002	94.9 
0.54	0.004	77.8 
0.54	0.006	70.4 
0.54	0.008	64.3 
0.54	0.01	63.5 
0.54	0.012	63.2 
0.54	0.014	65.9 
0.54	0.016	75.2 
0.54	0.018000000000000002	97.3 
0.54	0.020000000000000004	522.0 
0.54	0.022000000000000006	2451.6 
0.54	0.024000000000000007	3000.0 
0.54	0.02600000000000001	3000.0 
0.54	0.02800000000000001	3000.0 

0.56	0.0	3000.0 
0.56	0.002	91.6 
0.56	0.004	74.9 
0.56	0.006	68.6 
0.56	0.008	64.5 
0.56	0.01	63.6 
0.56	0.012	62.6 
0.56	0.014	63.6 
0.56	0.016	76.3 
0.56	0.018000000000000002	112.7 
0.56	0.020000000000000004	485.4 
0.56	0.022000000000000006	2342.3 
0.56	0.024000000000000007	2957.5 
0.56	0.02600000000000001	3000.0 
0.56	0.02800000000000001	3000.0 

0.5800000000000001	0.0	3000.0 
0.5800000000000001	0.002	93.0 
0.5800000000000001	0.004	77.1 
0.5800000000000001	0.006	67.4 
0.5800000000000001	0.008	64.0 
0.5800000000000001	0.01	64.3 
0.5800000000000001	0.012	65.8 
0.5800000000000001	0.014	66.3 
0.5800000000000001	0.016	72.3 
0.5800000000000001	0.018000000000000002	101.0 
0.5800000000000001	0.020000000000000004	502.4 
0.5800000000000001	0.022000000000000006	2400.4 
0.5800000000000001	0.024000000000000007	2839.8 
0.5800000000000001	0.02600000000000001	3000.0 
0.5800000000000001	0.02800000000000001	3000.0 

0.6000000000000001	0.0	3000.0 
0.6000000000000001	0.002	92.9 
0.6000000000000001	0.004	75.8 
0.6000000000000001	0.006	67.4 
0.6000000000000001	0.008	65.0 
0.6000000000000001	0.01	62.0 
0.6000000000000001	0.012	63.5 
0.6000000000000001	0.014	64.6 
0.6000000000000001	0.016	70.7 
0.6000000000000001	0.018000000000000002	88.2 
0.6000000000000001	0.020000000000000004	366.6 
0.6000000000000001	0.022000000000000006	1441.8 
0.6000000000000001	0.024000000000000007	3000.0 
0.6000000000000001	0.02600000000000001	3000.0 
0.6000000000000001	0.02800000000000001	3000.0 

0.6200000000000001	0.0	3000.0 
0.6200000000000001	0.002	91.5 
0.6200000000000001	0.004	72.7 
0.6200000000000001	0.006	67.3 
0.6200000000000001	0.008	63.6 
0.6200000000000001	0.01	60.6 
0.6200000000000001	0.012	59.6 
0.6200000000000001	0.014	62.4 
0.6200000000000001	0.016	69.2 
0.6200000000000001	0.018000000000000002	96.4 
0.6200000000000001	0.020000000000000004	289.0 
0.6200000000000001	0.022000000000000006	2328.9 
0.6200000000000001	0.024000000000000007	3000.0 
0.6200000000000001	0.02600000000000001	3000.0 
0.6200000000000001	0.02800000000000001	3000.0 

0.6400000000000001	0.0	3000.0 
0.6400000000000001	0.002	92.5 
0.6400000000000001	0.004	73.9 
0.6400000000000001	0.006	66.2 
0.6400000000000001	0.008	64.0 
0.6400000000000001	0.01	60.3 
0.6400000000000001	0.012	61.9 
0.6400000000000001	0.014	63.3 
0.6400000000000001	0.016	67.3 
0.6400000000000001	0.018000000000000002	93.1 
0.6400000000000001	0.020000000000000004	320.9 
0.6400000000000001	0.022000000000000006	1289.6 
0.6400000000000001	0.024000000000000007	3000.0 
0.6400000000000001	0.02600000000000001	3000.0 
0.6400000000000001	0.02800000000000001	3000.0 

0.6600000000000001	0.0	3000.0 
0.6600000000000001	0.002	89.5 
0.6600000000000001	0.004	74.8 
0.6600000000000001	0.006	65.7 
0.6600000000000001	0.008	61.5 
0.6600000000000001	0.01	60.5 
0.6600000000000001	0.012	60.0 
0.6600000000000001	0.014	62.7 
0.6600000000000001	0.016	72.1 
0.6600000000000001	0.018000000000000002	83.5 
0.6600000000000001	0.020000000000000004	296.1 
0.6600000000000001	0.022000000000000006	1737.7 
0.6600000000000001	0.024000000000000007	3000.0 
0.6600000000000001	0.02600000000000001	3000.0 
0.6600000000000001	0.02800000000000001	3000.0 

0.6800000000000002	0.0	3000.0 
0.6800000000000002	0.002	89.7 
0.6800000000000002	0.004	73.2 
0.6800000000000002	0.006	65.2 
0.6800000000000002	0.008	60.8 
0.6800000000000002	0.01	60.2 
0.6800000000000002	0.012	61.1 
0.6800000000000002	0.014	60.8 
0.6800000000000002	0.016	73.6 
0.6800000000000002	0.018000000000000002	77.6 
0.6800000000000002	0.020000000000000004	179.8 
0.6800000000000002	0.022000000000000006	2047.7 
0.6800000000000002	0.024000000000000007	2546.9 
0.6800000000000002	0.02600000000000001	3000.0 
0.6800000000000002	0.02800000000000001	3000.0 

0.7000000000000002	0.0	3000.0 
0.7000000000000002	0.002	89.3 
0.7000000000000002	0.004	72.5 
0.7000000000000002	0.006	64.7 
0.7000000000000002	0.008	62.0 
0.7000000000000002	0.01	59.2 
0.7000000000000002	0.012	59.1 
0.7000000000000002	0.014	60.8 
0.7000000000000002	0.016	68.0 
0.7000000000000002	0.018000000000000002	79.2 
0.7000000000000002	0.020000000000000004	144.0 
0.7000000000000002	0.022000000000000006	1074.4 
0.7000000000000002	0.024000000000000007	2900.9 
0.7000000000000002	0.02600000000000001	3000.0 
0.7000000000000002	0.02800000000000001	3000.0 

0.7200000000000002	0.0	3000.0 
0.7200000000000002	0.002	87.3 
0.7200000000000002	0.004	72.5 
0.7200000000000002	0.006	64.9 
0.7200000000000002	0.008	62.2 
0.7200000000000002	0.01	58.7 
0.7200000000000002	0.012	60.9 
0.7200000000000002	0.014	64.9 
0.7200000000000002	0.016	64.6 
0.7200000000000002	0.018000000000000002	90.5 
0.7200000000000002	0.020000000000000004	255.3 
0.7200000000000002	0.022000000000000006	950.5 
0.7200000000000002	0.024000000000000007	2937.9 
0.7200000000000002	0.02600000000000001	3000.0 
0.7200000000000002	0.02800000000000001	3000.0 

0.7400000000000002	0.0	3000.0 
0.7400000000000002	0.002	88.3 
0.7400000000000002	0.004	72.3 
0.7400000000000002	0.006	64.9 
0.7400000000000002	0.008	60.5 
0.7400000000000002	0.01	60.0 
0.7400000000000002	0.012	58.9 
0.7400000000000002	0.014	59.0 
0.7400000000000002	0.016	66.0 
0.7400000000000002	0.018000000000000002	79.9 
0.7400000000000002	0.020000000000000004	199.0 
0.7400000000000002	0.022000000000000006	776.5 
0.7400000000000002	0.024000000000000007	2723.4 
0.7400000000000002	0.02600000000000001	3000.0 
0.7400000000000002	0.02800000000000001	3000.0 

0.7600000000000002	0.0	3000.0 
0.7600000000000002	0.002	89.8 
0.7600000000000002	0.004	70.6 
0.7600000000000002	0.006	64.3 
0.7600000000000002	0.008	59.7 
0.7600000000000002	0.01	56.9 
0.7600000000000002	0.012	59.1 
0.7600000000000002	0.014	59.6 
0.7600000000000002	0.016	64.3 
0.7600000000000002	0.018000000000000002	81.5 
0.7600000000000002	0.020000000000000004	158.2 
0.7600000000000002	0.022000000000000006	1159.2 
0.7600000000000002	0.024000000000000007	2913.0 
0.7600000000000002	0.02600000000000001	3000.0 
0.7600000000000002	0.02800000000000001	3000.0 

0.7800000000000002	0.0	3000.0 
0.7800000000000002	0.002	86.8 
0.7800000000000002	0.004	70.0 
0.7800000000000002	0.006	65.1 
0.7800000000000002	0.008	59.0 
0.7800000000000002	0.01	57.8 
0.7800000000000002	0.012	58.6 
0.7800000000000002	0.014	60.2 
0.7800000000000002	0.016	67.4 
0.7800000000000002	0.018000000000000002	76.2 
0.7800000000000002	0.020000000000000004	153.5 
0.7800000000000002	0.022000000000000006	966.8 
0.7800000000000002	0.024000000000000007	2864.6 
0.7800000000000002	0.02600000000000001	3000.0 
0.7800000000000002	0.02800000000000001	3000.0 

0.8000000000000003	0.0	3000.0 
0.8000000000000003	0.002	85.1 
0.8000000000000003	0.004	69.3 
0.8000000000000003	0.006	61.6 
0.8000000000000003	0.008	61.0 
0.8000000000000003	0.01	56.6 
0.8000000000000003	0.012	57.5 
0.8000000000000003	0.014	58.9 
0.8000000000000003	0.016	63.5 
0.8000000000000003	0.018000000000000002	73.4 
0.8000000000000003	0.020000000000000004	182.6 
0.8000000000000003	0.022000000000000006	1061.5 
0.8000000000000003	0.024000000000000007	2357.1 
0.8000000000000003	0.02600000000000001	3000.0 
0.8000000000000003	0.02800000000000001	3000.0 

0.8200000000000003	0.0	3000.0 
0.8200000000000003	0.002	85.4 
0.8200000000000003	0.004	70.1 
0.8200000000000003	0.006	63.2 
0.8200000000000003	0.008	59.0 
0.8200000000000003	0.01	57.3 
0.8200000000000003	0.012	56.4 
0.8200000000000003	0.014	59.1 
0.8200000000000003	0.016	61.1 
0.8200000000000003	0.018000000000000002	83.1 
0.8200000000000003	0.020000000000000004	129.5 
0.8200000000000003	0.022000000000000006	617.1 
0.8200000000000003	0.024000000000000007	2715.3 
0.8200000000000003	0.02600000000000001	2939.5 
0.8200000000000003	0.02800000000000001	3000.0 

0.8400000000000003	0.0	3000.0 
0.8400000000000003	0.002	85.1 
0.8400000000000003	0.004	69.6 
0.8400000000000003	0.006	61.9 
0.8400000000000003	0.008	58.8 
0.8400000000000003	0.01	56.5 
0.8400000000000003	0.012	56.8 
