0.5	0.0	1000.0
0.5	0.002	95.0
0.5	0.004	77.1
0.5	0.006	71.3
0.5	0.008	65.8
0.5	0.01	63.5
0.5	0.012	62.5
0.5	0.014	61.2
0.5	0.016	65.1
0.5	0.018000000000000002	67.3
0.5	0.020000000000000004	69.9
0.5	0.022000000000000006	72.7
0.5	0.024000000000000007	74.0
0.5	0.02600000000000001	108.1
0.5	0.02800000000000001	136.6

0.52	0.0	1000.0
0.52	0.002	96.4
0.52	0.004	77.8
0.52	0.006	70.3
0.52	0.008	66.0
0.52	0.01	62.4
0.52	0.012	61.5
0.52	0.014	60.9
0.52	0.016	59.1
0.52	0.018000000000000002	63.4
0.52	0.020000000000000004	72.7
0.52	0.022000000000000006	72.6
0.52	0.024000000000000007	88.1
0.52	0.02600000000000001	115.0
0.52	0.02800000000000001	133.1

0.54	0.0	1000.0
0.54	0.002	92.9
0.54	0.004	76.6
0.54	0.006	69.0
0.54	0.008	63.5
0.54	0.01	60.4
0.54	0.012	59.1
0.54	0.014	59.5
0.54	0.016	61.3
0.54	0.018000000000000002	61.6
0.54	0.020000000000000004	66.6
0.54	0.022000000000000006	65.8
0.54	0.024000000000000007	80.1
0.54	0.02600000000000001	91.0
0.54	0.02800000000000001	121.4

0.56	0.0	1000.0
0.56	0.002	93.4
0.56	0.004	76.6
0.56	0.006	67.7
0.56	0.008	64.1
0.56	0.01	62.3
0.56	0.012	59.7
0.56	0.014	61.6
0.56	0.016	60.8
0.56	0.018000000000000002	60.8
0.56	0.020000000000000004	63.5
0.56	0.022000000000000006	73.0
0.56	0.024000000000000007	76.4
0.56	0.02600000000000001	80.4
0.56	0.02800000000000001	135.4

0.5800000000000001	0.0	1000.0
0.5800000000000001	0.002	93.9
0.5800000000000001	0.004	77.1
0.5800000000000001	0.006	68.2
0.5800000000000001	0.008	64.3
0.5800000000000001	0.01	60.9
0.5800000000000001	0.012	58.8
0.5800000000000001	0.014	59.0
0.5800000000000001	0.016	59.8
0.5800000000000001	0.018000000000000002	60.2
0.5800000000000001	0.020000000000000004	65.4
0.5800000000000001	0.022000000000000006	68.7
0.5800000000000001	0.024000000000000007	84.6
0.5800000000000001	0.02600000000000001	99.7
0.5800000000000001	0.02800000000000001	120.6

0.6000000000000001	0.0	1000.0
0.6000000000000001	0.002	93.0
0.6000000000000001	0.004	74.0
0.6000000000000001	0.006	66.8
0.6000000000000001	0.008	64.4
0.6000000000000001	0.01	60.4
0.6000000000000001	0.012	59.8
0.6000000000000001	0.014	58.1
0.6000000000000001	0.016	59.5
0.6000000000000001	0.018000000000000002	64.9
0.6000000000000001	0.020000000000000004	63.8
0.6000000000000001	0.022000000000000006	65.7
0.6000000000000001	0.024000000000000007	73.3
0.6000000000000001	0.02600000000000001	86.6
0.6000000000000001	0.02800000000000001	154.1

0.6200000000000001	0.0	1000.0
0.6200000000000001	0.002	92.4
0.6200000000000001	0.004	74.7
0.6200000000000001	0.006	67.1
0.6200000000000001	0.008	61.8
0.6200000000000001	0.01	60.1
0.6200000000000001	0.012	58.5
0.6200000000000001	0.014	58.5
0.6200000000000001	0.016	56.7
0.6200000000000001	0.018000000000000002	58.8
0.6200000000000001	0.020000000000000004	65.2
0.6200000000000001	0.022000000000000006	73.6
0.6200000000000001	0.024000000000000007	81.1
0.6200000000000001	0.02600000000000001	80.1
0.6200000000000001	0.02800000000000001	102.0

0.6400000000000001	0.0	1000.0
0.6400000000000001	0.002	90.6
0.6400000000000001	0.004	75.2
0.6400000000000001	0.006	66.8
0.6400000000000001	0.008	63.9
0.6400000000000001	0.01	59.1
0.6400000000000001	0.012	58.3
0.6400000000000001	0.014	59.4
0.6400000000000001	0.016	58.2
0.6400000000000001	0.018000000000000002	57.9
0.6400000000000001	0.020000000000000004	59.1
0.6400000000000001	0.022000000000000006	67.8
0.6400000000000001	0.024000000000000007	74.4
0.6400000000000001	0.02600000000000001	83.7
0.6400000000000001	0.02800000000000001	102.7
